TIME STAMP:30
SYSTEM TIME: Thu Oct 18 21:27:22 2018
,Service Rate After Re-Balancing,60.3262
,Average Waiting Time,472.246
,Average Total Travel Delay,162.311
,Average In Car Travel Delay,-547.404
,Occupancy (Passengers/Vehicle),1.40525
,Unassigned Requests Found,52
,Unassigned Vehicles Found,23
,ILP Solve Time,0
,Rebalance Time,0

TIME STAMP:111600
SYSTEM TIME: Thu Oct 18 23:03:59 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,385

,Average Computation Time,2.83728
,Maximum Computation Time,10
,Service Rate,34.7515
,Service Rate After Re-Balancing,60.3447
,Average Waiting Time,472.363
,Average Total Travel Delay,162.305
,Average In Car Travel Delay,-547.418
,Occupancy (Passengers/Vehicle),1.40533
,Unassigned Requests Found,173
,Unassigned Vehicles Found,16
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:111630
SYSTEM TIME: Thu Oct 18 23:04:03 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,245

,Average Computation Time,2.83666
,Maximum Computation Time,10
,Service Rate,34.7274
,Service Rate After Re-Balancing,60.282
,Average Waiting Time,472.409
,Average Total Travel Delay,162.31
,Average In Car Travel Delay,-547.389
,Occupancy (Passengers/Vehicle),1.40541
,Unassigned Requests Found,55
,Unassigned Vehicles Found,16
,ILP Solve Time,0
,Rebalance Time,0

TIME STAMP:111700
SYSTEM TIME: Thu Oct 18 23:04:08 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,363

,Average Computation Time,2.83678
,Maximum Computation Time,10
,Service Rate,34.7484
,Service Rate After Re-Balancing,60.2954
,Average Waiting Time,472.473
,Average Total Travel Delay,162.322
,Average In Car Travel Delay,-547.369
,Occupancy (Passengers/Vehicle),1.40548
,Unassigned Requests Found,162
,Unassigned Vehicles Found,16
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:111730
SYSTEM TIME: Thu Oct 18 23:04:11 2018
,Iteration Computation Time,1
,Number of vehicles available,1000
,Number of pending requests,244

,Average Computation Time,2.83542
,Maximum Computation Time,10
,Service Rate,34.7135
,Service Rate After Re-Balancing,60.2235
,Average Waiting Time,472.505
,Average Total Travel Delay,162.387
,Average In Car Travel Delay,-547.35
,Occupancy (Passengers/Vehicle),1.40555
,Unassigned Requests Found,57
,Unassigned Vehicles Found,18
,ILP Solve Time,0
,Rebalance Time,0

TIME STAMP:111800
SYSTEM TIME: Thu Oct 18 23:04:16 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,357

,Average Computation Time,2.83554
,Maximum Computation Time,10
,Service Rate,34.7372
,Service Rate After Re-Balancing,60.2415
,Average Waiting Time,472.537
,Average Total Travel Delay,162.381
,Average In Car Travel Delay,-547.316
,Occupancy (Passengers/Vehicle),1.40563
,Unassigned Requests Found,152
,Unassigned Vehicles Found,10
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:111830
SYSTEM TIME: Thu Oct 18 23:04:19 2018
,Iteration Computation Time,1
,Number of vehicles available,1000
,Number of pending requests,252

,Average Computation Time,2.83419
,Maximum Computation Time,10
,Service Rate,34.7073
,Service Rate After Re-Balancing,60.1732
,Average Waiting Time,472.652
,Average Total Travel Delay,162.446
,Average In Car Travel Delay,-547.334
,Occupancy (Passengers/Vehicle),1.4057
,Unassigned Requests Found,58
,Unassigned Vehicles Found,17
,ILP Solve Time,0
,Rebalance Time,0

TIME STAMP:111900
SYSTEM TIME: Thu Oct 18 23:04:24 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,330

,Average Computation Time,2.83431
,Maximum Computation Time,10
,Service Rate,34.7234
,Service Rate After Re-Balancing,60.1819
,Average Waiting Time,472.739
,Average Total Travel Delay,162.466
,Average In Car Travel Delay,-547.275
,Occupancy (Passengers/Vehicle),1.40576
,Unassigned Requests Found,121
,Unassigned Vehicles Found,18
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:111930
SYSTEM TIME: Thu Oct 18 23:04:27 2018
,Iteration Computation Time,1
,Number of vehicles available,1000
,Number of pending requests,239

,Average Computation Time,2.83296
,Maximum Computation Time,10
,Service Rate,34.7088
,Service Rate After Re-Balancing,60.1411
,Average Waiting Time,472.883
,Average Total Travel Delay,162.489
,Average In Car Travel Delay,-547.278
,Occupancy (Passengers/Vehicle),1.40582
,Unassigned Requests Found,54
,Unassigned Vehicles Found,23
,ILP Solve Time,0
,Rebalance Time,0

TIME STAMP:112000
SYSTEM TIME: Thu Oct 18 23:04:32 2018
,Iteration Computation Time,4
,Number of vehicles available,1000
,Number of pending requests,384

,Average Computation Time,2.83382
,Maximum Computation Time,10
,Service Rate,34.7319
,Service Rate After Re-Balancing,60.1623
,Average Waiting Time,472.947
,Average Total Travel Delay,162.5
,Average In Car Travel Delay,-547.209
,Occupancy (Passengers/Vehicle),1.40588
,Unassigned Requests Found,176
,Unassigned Vehicles Found,16
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:112030
SYSTEM TIME: Thu Oct 18 23:04:36 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,251

,Average Computation Time,2.83321
,Maximum Computation Time,10
,Service Rate,34.7005
,Service Rate After Re-Balancing,60.0908
,Average Waiting Time,473.051
,Average Total Travel Delay,162.512
,Average In Car Travel Delay,-547.192
,Occupancy (Passengers/Vehicle),1.40592
,Unassigned Requests Found,55
,Unassigned Vehicles Found,20
,ILP Solve Time,0
,Rebalance Time,0

TIME STAMP:112100
SYSTEM TIME: Thu Oct 18 23:04:41 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,341

,Average Computation Time,2.83333
,Maximum Computation Time,10
,Service Rate,34.7263
,Service Rate After Re-Balancing,60.1083
,Average Waiting Time,473.19
,Average Total Travel Delay,162.473
,Average In Car Travel Delay,-547.204
,Occupancy (Passengers/Vehicle),1.40598
,Unassigned Requests Found,134
,Unassigned Vehicles Found,17
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:112130
SYSTEM TIME: Thu Oct 18 23:04:44 2018
,Iteration Computation Time,1
,Number of vehicles available,1000
,Number of pending requests,247

,Average Computation Time,2.83199
,Maximum Computation Time,10
,Service Rate,34.7021
,Service Rate After Re-Balancing,60.0556
,Average Waiting Time,473.241
,Average Total Travel Delay,162.47
,Average In Car Travel Delay,-547.208
,Occupancy (Passengers/Vehicle),1.40601
,Unassigned Requests Found,46
,Unassigned Vehicles Found,12
,ILP Solve Time,0
,Rebalance Time,0

TIME STAMP:112200
SYSTEM TIME: Thu Oct 18 23:04:49 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,362

,Average Computation Time,2.83211
,Maximum Computation Time,10
,Service Rate,34.7219
,Service Rate After Re-Balancing,60.0652
,Average Waiting Time,473.352
,Average Total Travel Delay,162.479
,Average In Car Travel Delay,-547.142
,Occupancy (Passengers/Vehicle),1.40606
,Unassigned Requests Found,140
,Unassigned Vehicles Found,12
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:112230
SYSTEM TIME: Thu Oct 18 23:04:52 2018
,Iteration Computation Time,1
,Number of vehicles available,1000
,Number of pending requests,267

,Average Computation Time,2.83077
,Maximum Computation Time,10
,Service Rate,34.6957
,Service Rate After Re-Balancing,60.0043
,Average Waiting Time,473.446
,Average Total Travel Delay,162.504
,Average In Car Travel Delay,-547.102
,Occupancy (Passengers/Vehicle),1.4061
,Unassigned Requests Found,52
,Unassigned Vehicles Found,22
,ILP Solve Time,0
,Rebalance Time,0

TIME STAMP:112300
SYSTEM TIME: Thu Oct 18 23:04:57 2018
,Iteration Computation Time,4
,Number of vehicles available,1000
,Number of pending requests,379

,Average Computation Time,2.83162
,Maximum Computation Time,10
,Service Rate,34.7228
,Service Rate After Re-Balancing,60.0264
,Average Waiting Time,473.573
,Average Total Travel Delay,162.466
,Average In Car Travel Delay,-546.979
,Occupancy (Passengers/Vehicle),1.40614
,Unassigned Requests Found,164
,Unassigned Vehicles Found,18
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:112330
SYSTEM TIME: Thu Oct 18 23:05:01 2018
,Iteration Computation Time,1
,Number of vehicles available,1000
,Number of pending requests,250

,Average Computation Time,2.83028
,Maximum Computation Time,10
,Service Rate,34.6987
,Service Rate After Re-Balancing,59.9676
,Average Waiting Time,473.684
,Average Total Travel Delay,162.464
,Average In Car Travel Delay,-546.973
,Occupancy (Passengers/Vehicle),1.40617
,Unassigned Requests Found,48
,Unassigned Vehicles Found,16
,ILP Solve Time,0
,Rebalance Time,0

TIME STAMP:112400
SYSTEM TIME: Thu Oct 18 23:05:06 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,383

,Average Computation Time,2.83041
,Maximum Computation Time,10
,Service Rate,34.72
,Service Rate After Re-Balancing,59.9802
,Average Waiting Time,473.731
,Average Total Travel Delay,162.502
,Average In Car Travel Delay,-546.901
,Occupancy (Passengers/Vehicle),1.40621
,Unassigned Requests Found,169
,Unassigned Vehicles Found,13
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:112430
SYSTEM TIME: Thu Oct 18 23:05:09 2018
,Iteration Computation Time,1
,Number of vehicles available,1000
,Number of pending requests,246

,Average Computation Time,2.82907
,Maximum Computation Time,10
,Service Rate,34.6941
,Service Rate After Re-Balancing,59.9166
,Average Waiting Time,473.815
,Average Total Travel Delay,162.516
,Average In Car Travel Delay,-546.821
,Occupancy (Passengers/Vehicle),1.40625
,Unassigned Requests Found,63
,Unassigned Vehicles Found,18
,ILP Solve Time,0
,Rebalance Time,0

TIME STAMP:112500
SYSTEM TIME: Thu Oct 18 23:05:14 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,351

,Average Computation Time,2.8292
,Maximum Computation Time,10
,Service Rate,34.7098
,Service Rate After Re-Balancing,59.9271
,Average Waiting Time,473.864
,Average Total Travel Delay,162.532
,Average In Car Travel Delay,-546.813
,Occupancy (Passengers/Vehicle),1.40631
,Unassigned Requests Found,147
,Unassigned Vehicles Found,12
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:112530
SYSTEM TIME: Thu Oct 18 23:05:17 2018
,Iteration Computation Time,1
,Number of vehicles available,1000
,Number of pending requests,238

,Average Computation Time,2.82786
,Maximum Computation Time,10
,Service Rate,34.6892
,Service Rate After Re-Balancing,59.8723
,Average Waiting Time,474.04
,Average Total Travel Delay,162.58
,Average In Car Travel Delay,-546.837
,Occupancy (Passengers/Vehicle),1.40637
,Unassigned Requests Found,50
,Unassigned Vehicles Found,15
,ILP Solve Time,0
,Rebalance Time,0

TIME STAMP:112600
SYSTEM TIME: Thu Oct 18 23:05:22 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,349

,Average Computation Time,2.82799
,Maximum Computation Time,10
,Service Rate,34.7122
,Service Rate After Re-Balancing,59.8876
,Average Waiting Time,474.085
,Average Total Travel Delay,162.598
,Average In Car Travel Delay,-546.835
,Occupancy (Passengers/Vehicle),1.40646
,Unassigned Requests Found,146
,Unassigned Vehicles Found,14
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:112630
SYSTEM TIME: Thu Oct 18 23:05:26 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,256

,Average Computation Time,2.82738
,Maximum Computation Time,10
,Service Rate,34.6818
,Service Rate After Re-Balancing,59.8216
,Average Waiting Time,474.126
,Average Total Travel Delay,162.63
,Average In Car Travel Delay,-546.833
,Occupancy (Passengers/Vehicle),1.40654
,Unassigned Requests Found,64
,Unassigned Vehicles Found,14
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:112700
SYSTEM TIME: Thu Oct 18 23:05:30 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,373

,Average Computation Time,2.82751
,Maximum Computation Time,10
,Service Rate,34.6969
,Service Rate After Re-Balancing,59.8269
,Average Waiting Time,474.149
,Average Total Travel Delay,162.669
,Average In Car Travel Delay,-546.798
,Occupancy (Passengers/Vehicle),1.40663
,Unassigned Requests Found,165
,Unassigned Vehicles Found,13
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:112730
SYSTEM TIME: Thu Oct 18 23:05:34 2018
,Iteration Computation Time,1
,Number of vehicles available,1000
,Number of pending requests,258

,Average Computation Time,2.82618
,Maximum Computation Time,10
,Service Rate,34.6654
,Service Rate After Re-Balancing,59.7594
,Average Waiting Time,474.205
,Average Total Travel Delay,162.646
,Average In Car Travel Delay,-546.882
,Occupancy (Passengers/Vehicle),1.40672
,Unassigned Requests Found,64
,Unassigned Vehicles Found,12
,ILP Solve Time,0
,Rebalance Time,0

TIME STAMP:112800
SYSTEM TIME: Thu Oct 18 23:05:38 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,354

,Average Computation Time,2.82558
,Maximum Computation Time,10
,Service Rate,34.6909
,Service Rate After Re-Balancing,59.7741
,Average Waiting Time,474.351
,Average Total Travel Delay,162.66
,Average In Car Travel Delay,-546.939
,Occupancy (Passengers/Vehicle),1.4068
,Unassigned Requests Found,162
,Unassigned Vehicles Found,8
,ILP Solve Time,0
,Rebalance Time,0

TIME STAMP:112830
SYSTEM TIME: Thu Oct 18 23:05:42 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,208

,Average Computation Time,2.82498
,Maximum Computation Time,10
,Service Rate,34.6675
,Service Rate After Re-Balancing,59.713
,Average Waiting Time,474.467
,Average Total Travel Delay,162.68
,Average In Car Travel Delay,-546.908
,Occupancy (Passengers/Vehicle),1.40688
,Unassigned Requests Found,48
,Unassigned Vehicles Found,16
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:112900
SYSTEM TIME: Thu Oct 18 23:05:47 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,345

,Average Computation Time,2.82511
,Maximum Computation Time,10
,Service Rate,34.6832
,Service Rate After Re-Balancing,59.7263
,Average Waiting Time,474.597
,Average Total Travel Delay,162.696
,Average In Car Travel Delay,-546.912
,Occupancy (Passengers/Vehicle),1.40695
,Unassigned Requests Found,153
,Unassigned Vehicles Found,19
,ILP Solve Time,1
,Rebalance Time,1

TIME STAMP:112930
SYSTEM TIME: Thu Oct 18 23:05:50 2018
,Iteration Computation Time,1
,Number of vehicles available,1000
,Number of pending requests,215

,Average Computation Time,2.82378
,Maximum Computation Time,10
,Service Rate,34.6695
,Service Rate After Re-Balancing,59.6821
,Average Waiting Time,474.759
,Average Total Travel Delay,162.684
,Average In Car Travel Delay,-546.865
,Occupancy (Passengers/Vehicle),1.40704
,Unassigned Requests Found,64
,Unassigned Vehicles Found,20
,ILP Solve Time,0
,Rebalance Time,0

TIME STAMP:113000
SYSTEM TIME: Thu Oct 18 23:05:55 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,334

,Average Computation Time,2.82391
,Maximum Computation Time,10
,Service Rate,34.6875
,Service Rate After Re-Balancing,59.6948
,Average Waiting Time,474.797
,Average Total Travel Delay,162.706
,Average In Car Travel Delay,-546.788
,Occupancy (Passengers/Vehicle),1.40712
,Unassigned Requests Found,147
,Unassigned Vehicles Found,18
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:113030
SYSTEM TIME: Thu Oct 18 23:05:59 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,239

,Average Computation Time,2.82331
,Maximum Computation Time,10
,Service Rate,34.6671
,Service Rate After Re-Balancing,59.6423
,Average Waiting Time,474.903
,Average Total Travel Delay,162.684
,Average In Car Travel Delay,-546.785
,Occupancy (Passengers/Vehicle),1.40719
,Unassigned Requests Found,75
,Unassigned Vehicles Found,20
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:113100
SYSTEM TIME: Thu Oct 18 23:06:04 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,332

,Average Computation Time,2.82344
,Maximum Computation Time,10
,Service Rate,34.6677
,Service Rate After Re-Balancing,59.6322
,Average Waiting Time,474.932
,Average Total Travel Delay,162.679
,Average In Car Travel Delay,-546.697
,Occupancy (Passengers/Vehicle),1.40726
,Unassigned Requests Found,145
,Unassigned Vehicles Found,20
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:113130
SYSTEM TIME: Thu Oct 18 23:06:07 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,241

,Average Computation Time,2.82285
,Maximum Computation Time,10
,Service Rate,34.644
,Service Rate After Re-Balancing,59.5798
,Average Waiting Time,474.95
,Average Total Travel Delay,162.711
,Average In Car Travel Delay,-546.66
,Occupancy (Passengers/Vehicle),1.40732
,Unassigned Requests Found,55
,Unassigned Vehicles Found,25
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:113200
SYSTEM TIME: Thu Oct 18 23:06:13 2018
,Iteration Computation Time,4
,Number of vehicles available,1000
,Number of pending requests,352

,Average Computation Time,2.8237
